family,model,case_id,pair_id,domain,variant_id,termination_reason,outcome_success,successful_suffix_exact,unavailable_correct,unnecessary_call_count,model_turns,environment_calls,restarts,prompt_tokens,completion_tokens,total_tokens,visible_operation_count,target_step_count,included_target_step_count,removed_target_step_count,decoy_call_count,successful_decoy_call_count,wrong_state_commit_count,wrong_state_committed,false_finish_after_decoy,wrong_state_detected,restart_recovered,compensating_action_count,turns_to_detection,target_state_achieved,residual_wrong_state_at_termination,reachability,target_operation_id,query_template_id,behavior_correct
semantic,qwen3.5-27b,stateful-pricing_billing-set_credit_adjustment_value-03,pricing-credit-vs-fx,pricing_billing,state-decoy-success,unavailable,0,,1,2,7,2,1,26170,2516,28686,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_credit_adjustment_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_credit_adjustment_value-03,pricing-credit-vs-fx,pricing_billing,state-gold-decoy,unavailable,0,,,,3,2,0,9890,580,10470,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_credit_adjustment_value,3,0
semantic,qwen3.5-27b,stateful-pricing_billing-set_credit_adjustment_value-03,pricing-credit-vs-fx,pricing_billing,state-gold-only,unavailable,0,,,,3,2,0,9484,720,10204,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_credit_adjustment_value,3,0
semantic,qwen3.5-27b,stateful-pricing_billing-set_credit_adjustment_value-04,pricing-credit-vs-fx,pricing_billing,state-decoy-failure,unavailable,0,,1,2,3,2,0,9474,1004,10478,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_credit_adjustment_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_credit_adjustment_value-04,pricing-credit-vs-fx,pricing_billing,state-decoy-success,unavailable,0,,1,1,2,1,0,6123,1011,7134,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_credit_adjustment_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_credit_adjustment_value-04,pricing-credit-vs-fx,pricing_billing,state-gold-decoy,finish,1,1,,,4,3,0,14491,1969,16460,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_credit_adjustment_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_credit_adjustment_value-04,pricing-credit-vs-fx,pricing_billing,state-gold-only,unavailable,0,,,,6,4,1,21040,1223,22263,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_credit_adjustment_value,4,0
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-00,pricing-credit-vs-fx,pricing_billing,state-decoy-failure,unavailable,0,,1,5,6,5,0,20676,2100,22776,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_currency_exchange_rate,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-00,pricing-credit-vs-fx,pricing_billing,state-decoy-success,unavailable,0,,1,3,8,3,1,30440,1542,31982,3,,,,2,2,2,1,1,1,0,0,3,0,1,unreachable,set_currency_exchange_rate,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-00,pricing-credit-vs-fx,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6556,645,7201,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_currency_exchange_rate,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-00,pricing-credit-vs-fx,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6278,563,6841,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_currency_exchange_rate,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-01,pricing-credit-vs-fx,pricing_billing,state-decoy-failure,unavailable,0,,1,1,3,1,0,9810,1645,11455,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_currency_exchange_rate,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-01,pricing-credit-vs-fx,pricing_billing,state-decoy-success,unavailable,0,,1,0,1,0,0,2959,751,3710,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_currency_exchange_rate,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-01,pricing-credit-vs-fx,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6550,537,7087,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_currency_exchange_rate,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-01,pricing-credit-vs-fx,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6273,392,6665,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_currency_exchange_rate,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-02,pricing-credit-vs-fx,pricing_billing,state-decoy-failure,unavailable,0,,1,0,1,0,0,2963,514,3477,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_currency_exchange_rate,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-02,pricing-credit-vs-fx,pricing_billing,state-decoy-success,unavailable,0,,1,0,1,0,0,2963,678,3641,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_currency_exchange_rate,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-02,pricing-credit-vs-fx,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6561,411,6972,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_currency_exchange_rate,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-02,pricing-credit-vs-fx,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6281,435,6716,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_currency_exchange_rate,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-03,pricing-credit-vs-fx,pricing_billing,state-decoy-failure,unavailable,0,,1,0,1,0,0,2956,601,3557,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_currency_exchange_rate,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-03,pricing-credit-vs-fx,pricing_billing,state-decoy-success,unavailable,0,,1,0,1,0,0,2956,581,3537,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_currency_exchange_rate,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-03,pricing-credit-vs-fx,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6547,473,7020,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_currency_exchange_rate,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-03,pricing-credit-vs-fx,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6266,421,6687,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_currency_exchange_rate,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-04,pricing-credit-vs-fx,pricing_billing,state-decoy-failure,unavailable,0,,1,4,6,4,1,20363,954,21317,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_currency_exchange_rate,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-04,pricing-credit-vs-fx,pricing_billing,state-decoy-success,budget_exhausted,0,,0,3,8,3,1,31187,2132,33319,3,,,,1,1,1,1,1,1,0,0,6,0,0,unreachable,set_currency_exchange_rate,4,0
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-04,pricing-credit-vs-fx,pricing_billing,state-gold-decoy,finish,1,1,,,3,2,0,10052,909,10961,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_currency_exchange_rate,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_currency_exchange_rate-04,pricing-credit-vs-fx,pricing_billing,state-gold-only,finish,1,1,,,3,2,0,9713,1048,10761,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_currency_exchange_rate,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-00,pricing-fee-vs-discount,pricing_billing,state-decoy-failure,unavailable,0,,1,4,5,4,0,22800,5507,28307,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_order_discount_value,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-00,pricing-fee-vs-discount,pricing_billing,state-decoy-success,unavailable,0,,1,3,5,3,0,17346,1135,18481,3,,,,1,1,1,1,1,1,0,0,2,0,1,unreachable,set_order_discount_value,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-00,pricing-fee-vs-discount,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6633,545,7178,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_order_discount_value,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-00,pricing-fee-vs-discount,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6360,490,6850,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_order_discount_value,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-01,pricing-fee-vs-discount,pricing_billing,state-decoy-failure,unavailable,0,,1,3,4,3,0,13589,2629,16218,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_order_discount_value,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-01,pricing-fee-vs-discount,pricing_billing,state-decoy-success,unavailable,0,,1,1,3,1,1,11820,3232,15052,3,,,,1,1,1,1,0,1,1,0,1,0,0,unreachable,set_order_discount_value,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-01,pricing-fee-vs-discount,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6630,415,7045,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_order_discount_value,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-01,pricing-fee-vs-discount,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6356,533,6889,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_order_discount_value,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-02,pricing-fee-vs-discount,pricing_billing,state-decoy-failure,unavailable,0,,1,0,1,0,0,3001,662,3663,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_order_discount_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-02,pricing-fee-vs-discount,pricing_billing,state-decoy-success,unavailable,0,,1,0,1,0,0,3001,627,3628,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_order_discount_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-02,pricing-fee-vs-discount,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6635,537,7172,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_order_discount_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-02,pricing-fee-vs-discount,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6359,467,6826,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_order_discount_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-03,pricing-fee-vs-discount,pricing_billing,state-decoy-failure,unavailable,0,,1,3,4,3,0,13196,810,14006,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_order_discount_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-03,pricing-fee-vs-discount,pricing_billing,state-decoy-success,unavailable,0,,1,3,4,3,0,14342,2467,16809,3,,,,1,1,1,1,0,1,0,0,1,0,1,unreachable,set_order_discount_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-03,pricing-fee-vs-discount,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6629,453,7082,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_order_discount_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-03,pricing-fee-vs-discount,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6353,447,6800,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_order_discount_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-04,pricing-fee-vs-discount,pricing_billing,state-decoy-failure,unavailable,0,,1,4,5,4,0,16896,2370,19266,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_order_discount_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-04,pricing-fee-vs-discount,pricing_billing,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,31626,1672,33298,3,,,,2,2,2,1,1,1,0,0,5,0,1,unreachable,set_order_discount_value,4,0
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-04,pricing-fee-vs-discount,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6629,1346,7975,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_order_discount_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_order_discount_value-04,pricing-fee-vs-discount,pricing_billing,state-gold-only,finish,1,1,,,3,2,0,9911,1709,11620,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_order_discount_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-00,pricing-promotion-vs-contract,pricing_billing,state-decoy-failure,unavailable,0,,1,2,3,2,0,9491,888,10379,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_promotion_discount_value,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-00,pricing-promotion-vs-contract,pricing_billing,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,30362,1502,31864,3,,,,2,2,2,1,1,1,0,0,3,0,1,unreachable,set_promotion_discount_value,0,0
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-00,pricing-promotion-vs-contract,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6568,427,6995,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_promotion_discount_value,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-00,pricing-promotion-vs-contract,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6288,453,6741,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_promotion_discount_value,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-01,pricing-promotion-vs-contract,pricing_billing,state-decoy-failure,unavailable,0,,1,3,4,3,0,13799,1916,15715,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_promotion_discount_value,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-01,pricing-promotion-vs-contract,pricing_billing,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,30871,1359,32230,3,,,,2,2,2,1,1,1,0,0,4,0,1,unreachable,set_promotion_discount_value,1,0
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-01,pricing-promotion-vs-contract,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6569,355,6924,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_promotion_discount_value,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-01,pricing-promotion-vs-contract,pricing_billing,state-gold-only,finish,1,1,,,3,2,0,9979,761,10740,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_promotion_discount_value,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-02,pricing-promotion-vs-contract,pricing_billing,state-decoy-failure,unavailable,0,,1,2,3,2,0,11174,4355,15529,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_promotion_discount_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-02,pricing-promotion-vs-contract,pricing_billing,state-decoy-success,unavailable,0,,1,1,3,1,0,9843,945,10788,3,,,,1,1,1,1,1,1,0,0,2,0,1,unreachable,set_promotion_discount_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-02,pricing-promotion-vs-contract,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6574,541,7115,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_promotion_discount_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-02,pricing-promotion-vs-contract,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6299,449,6748,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_promotion_discount_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-03,pricing-promotion-vs-contract,pricing_billing,state-decoy-failure,unavailable,0,,1,1,3,1,0,9475,1093,10568,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_promotion_discount_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-03,pricing-promotion-vs-contract,pricing_billing,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,30240,1304,31544,3,,,,2,2,2,1,1,1,0,0,3,0,1,unreachable,set_promotion_discount_value,3,0
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-03,pricing-promotion-vs-contract,pricing_billing,state-gold-decoy,finish,1,1,,,3,2,0,10160,933,11093,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_promotion_discount_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-03,pricing-promotion-vs-contract,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6276,429,6705,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_promotion_discount_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-04,pricing-promotion-vs-contract,pricing_billing,state-decoy-failure,unavailable,0,,1,3,4,3,0,13032,3801,16833,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_promotion_discount_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-04,pricing-promotion-vs-contract,pricing_billing,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,34313,3878,38191,3,,,,2,2,2,1,1,1,0,0,4,0,1,unreachable,set_promotion_discount_value,4,0
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-04,pricing-promotion-vs-contract,pricing_billing,state-gold-decoy,finish,1,1,,,4,3,0,14157,2957,17114,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_promotion_discount_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_promotion_discount_value-04,pricing-promotion-vs-contract,pricing_billing,state-gold-only,finish,1,1,,,4,3,0,13419,1957,15376,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_promotion_discount_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-00,pricing-fee-vs-discount,pricing_billing,state-decoy-failure,unavailable,0,,1,2,3,2,0,9896,3063,12959,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_service_fee_value,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-00,pricing-fee-vs-discount,pricing_billing,state-decoy-success,unavailable,0,,1,2,3,2,0,9753,1436,11189,3,,,,1,1,1,1,0,1,0,0,1,0,1,unreachable,set_service_fee_value,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-00,pricing-fee-vs-discount,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6630,451,7081,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_service_fee_value,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-00,pricing-fee-vs-discount,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6361,450,6811,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_service_fee_value,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-01,pricing-fee-vs-discount,pricing_billing,state-decoy-failure,unavailable,0,,1,1,2,1,0,6165,1750,7915,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_service_fee_value,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-01,pricing-fee-vs-discount,pricing_billing,state-decoy-success,unavailable,0,,1,1,2,1,0,6190,1139,7329,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_service_fee_value,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-01,pricing-fee-vs-discount,pricing_billing,state-gold-decoy,finish,1,1,,,3,2,0,10344,505,10849,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_service_fee_value,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-01,pricing-fee-vs-discount,pricing_billing,state-gold-only,finish,1,1,,,4,2,0,14061,910,14971,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_service_fee_value,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-02,pricing-fee-vs-discount,pricing_billing,state-decoy-failure,unavailable,0,,1,1,2,1,0,6197,1236,7433,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_service_fee_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-02,pricing-fee-vs-discount,pricing_billing,state-decoy-success,unavailable,0,,1,1,4,1,1,13896,1424,15320,3,,,,1,1,1,1,1,1,1,0,2,0,0,unreachable,set_service_fee_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-02,pricing-fee-vs-discount,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6643,429,7072,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_service_fee_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-02,pricing-fee-vs-discount,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6374,397,6771,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_service_fee_value,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-03,pricing-fee-vs-discount,pricing_billing,state-decoy-failure,unavailable,0,,1,2,6,2,1,21044,1724,22768,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_service_fee_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-03,pricing-fee-vs-discount,pricing_billing,state-decoy-success,unavailable,0,,1,2,7,2,1,24790,1460,26250,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_service_fee_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-03,pricing-fee-vs-discount,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6629,410,7039,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_service_fee_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-03,pricing-fee-vs-discount,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6359,412,6771,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_service_fee_value,3,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-04,pricing-fee-vs-discount,pricing_billing,state-decoy-failure,unavailable,0,,1,2,3,2,0,9703,1296,10999,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_service_fee_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-04,pricing-fee-vs-discount,pricing_billing,state-decoy-success,unavailable,0,,1,2,3,2,0,9752,1072,10824,3,,,,1,1,1,1,0,1,0,0,1,0,1,unreachable,set_service_fee_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-04,pricing-fee-vs-discount,pricing_billing,state-gold-decoy,finish,1,1,,,5,4,0,19415,1952,21367,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_service_fee_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_service_fee_value-04,pricing-fee-vs-discount,pricing_billing,state-gold-only,finish,1,1,,,3,2,0,9941,1517,11458,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_service_fee_value,4,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-00,pricing-tax-vs-shipping,pricing_billing,state-decoy-failure,unavailable,0,,1,2,3,2,0,9422,891,10313,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_shipping_minimum_charge,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-00,pricing-tax-vs-shipping,pricing_billing,state-decoy-success,unavailable,0,,1,1,2,1,0,6099,972,7071,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_shipping_minimum_charge,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-00,pricing-tax-vs-shipping,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6533,1100,7633,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_shipping_minimum_charge,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-00,pricing-tax-vs-shipping,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6275,918,7193,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_shipping_minimum_charge,0,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-01,pricing-tax-vs-shipping,pricing_billing,state-decoy-failure,unavailable,0,,1,1,3,1,0,9805,3830,13635,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_shipping_minimum_charge,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-01,pricing-tax-vs-shipping,pricing_billing,state-decoy-success,unavailable,0,,1,1,2,1,0,6256,1152,7408,3,,,,1,1,1,1,0,1,0,0,1,0,1,unreachable,set_shipping_minimum_charge,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-01,pricing-tax-vs-shipping,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6535,785,7320,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_shipping_minimum_charge,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-01,pricing-tax-vs-shipping,pricing_billing,state-gold-only,finish,1,1,,,3,2,0,9906,939,10845,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_shipping_minimum_charge,1,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-02,pricing-tax-vs-shipping,pricing_billing,state-decoy-failure,unavailable,0,,1,0,1,0,0,2951,570,3521,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_shipping_minimum_charge,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-02,pricing-tax-vs-shipping,pricing_billing,state-decoy-success,unavailable,0,,1,0,1,0,0,2951,787,3738,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_shipping_minimum_charge,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-02,pricing-tax-vs-shipping,pricing_billing,state-gold-decoy,finish,1,1,,,2,1,0,6543,792,7335,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_shipping_minimum_charge,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-02,pricing-tax-vs-shipping,pricing_billing,state-gold-only,finish,1,1,,,2,1,0,6288,442,6730,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_shipping_minimum_charge,2,1
semantic,qwen3.5-27b,stateful-pricing_billing-set_shipping_minimum_charge-03,pricing-tax-vs-shipping,pricing_billing,state-decoy-failure,unavailable,0,,1,0,1,0,0,2944,670,3614,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_shipping_minimum_charge,3,1
