family,model,case_id,pair_id,domain,variant_id,termination_reason,outcome_success,successful_suffix_exact,unavailable_correct,unnecessary_call_count,model_turns,environment_calls,restarts,prompt_tokens,completion_tokens,total_tokens,visible_operation_count,target_step_count,included_target_step_count,removed_target_step_count,decoy_call_count,successful_decoy_call_count,wrong_state_commit_count,wrong_state_committed,false_finish_after_decoy,wrong_state_detected,restart_recovered,compensating_action_count,turns_to_detection,target_state_achieved,residual_wrong_state_at_termination,reachability,target_operation_id,query_template_id,behavior_correct
structural,qwen3.5-27b,pricing_billing-promotional_price-01,,pricing_billing,sub-operations-no-last,unavailable,0,,1,2,5,2,0,42384,765,43149,27,3,2,1,,,,,,,,,,,,unreachable,resolve_promotional_price,1,1
structural,qwen3.5-27b,pricing_billing-promotional_price-02,,pricing_billing,baseline,finish,1,1,,,2,1,0,8256,645,8901,10,3,0,0,,,,,,,,,,,,reachable,resolve_promotional_price,2,1
structural,qwen3.5-27b,pricing_billing-promotional_price-02,,pricing_billing,no-gold,unavailable,0,,1,3,4,3,0,16488,1065,17553,9,3,0,0,,,,,,,,,,,,unreachable,resolve_promotional_price,2,1
structural,qwen3.5-27b,pricing_billing-promotional_price-02,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34356,799,35155,28,3,3,0,,,,,,,,,,,,reachable,resolve_promotional_price,2,1
structural,qwen3.5-27b,pricing_billing-promotional_price-02,,pricing_billing,sub-operations-first-only,unavailable,0,,1,3,4,3,0,32520,792,33312,26,3,1,2,,,,,,,,,,,,unreachable,resolve_promotional_price,2,1
structural,qwen3.5-27b,pricing_billing-promotional_price-02,,pricing_billing,sub-operations-no-first,budget_exhausted,0,,0,6,8,6,1,81469,5281,86750,27,3,2,1,,,,,,,,,,,,unreachable,resolve_promotional_price,2,0
structural,qwen3.5-27b,pricing_billing-promotional_price-02,,pricing_billing,sub-operations-no-gold,budget_exhausted,0,,0,6,8,6,1,69545,2725,72270,25,3,0,3,,,,,,,,,,,,unreachable,resolve_promotional_price,2,0
structural,qwen3.5-27b,pricing_billing-promotional_price-02,,pricing_billing,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,72093,1439,73532,27,3,2,1,,,,,,,,,,,,unreachable,resolve_promotional_price,2,0
structural,qwen3.5-27b,pricing_billing-promotional_price-03,,pricing_billing,baseline,finish,1,1,,,2,1,0,8256,584,8840,10,3,0,0,,,,,,,,,,,,reachable,resolve_promotional_price,0,1
structural,qwen3.5-27b,pricing_billing-promotional_price-03,,pricing_billing,no-gold,budget_exhausted,0,,0,5,8,5,1,43424,3815,47239,9,3,0,0,,,,,,,,,,,,unreachable,resolve_promotional_price,0,0
structural,qwen3.5-27b,pricing_billing-promotional_price-03,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34345,604,34949,28,3,3,0,,,,,,,,,,,,reachable,resolve_promotional_price,0,1
structural,qwen3.5-27b,pricing_billing-promotional_price-03,,pricing_billing,sub-operations-first-only,budget_exhausted,0,,0,6,8,6,0,73591,3164,76755,26,3,1,2,,,,,,,,,,,,unreachable,resolve_promotional_price,0,0
structural,qwen3.5-27b,pricing_billing-promotional_price-03,,pricing_billing,sub-operations-no-first,budget_exhausted,0,,0,6,8,6,1,71682,2177,73859,27,3,2,1,,,,,,,,,,,,unreachable,resolve_promotional_price,0,0
structural,qwen3.5-27b,pricing_billing-promotional_price-03,,pricing_billing,sub-operations-no-gold,budget_exhausted,0,,0,6,8,6,1,68914,1798,70712,25,3,0,3,,,,,,,,,,,,unreachable,resolve_promotional_price,0,0
structural,qwen3.5-27b,pricing_billing-promotional_price-03,,pricing_billing,sub-operations-no-last,budget_exhausted,0,,0,6,8,6,1,72304,1990,74294,27,3,2,1,,,,,,,,,,,,unreachable,resolve_promotional_price,0,0
structural,qwen3.5-27b,pricing_billing-promotional_price-04,,pricing_billing,baseline,finish,1,1,,,2,1,0,8257,503,8760,10,3,0,0,,,,,,,,,,,,reachable,resolve_promotional_price,1,1
structural,qwen3.5-27b,pricing_billing-promotional_price-04,,pricing_billing,no-gold,budget_exhausted,0,,0,5,8,5,1,37171,1889,39060,9,3,0,0,,,,,,,,,,,,unreachable,resolve_promotional_price,1,0
structural,qwen3.5-27b,pricing_billing-promotional_price-04,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34355,708,35063,28,3,3,0,,,,,,,,,,,,reachable,resolve_promotional_price,1,1
structural,qwen3.5-27b,pricing_billing-promotional_price-04,,pricing_billing,sub-operations-first-only,budget_exhausted,0,,0,6,8,6,1,68538,1341,69879,26,3,1,2,,,,,,,,,,,,unreachable,resolve_promotional_price,1,0
structural,qwen3.5-27b,pricing_billing-promotional_price-04,,pricing_billing,sub-operations-no-first,budget_exhausted,0,,0,6,8,6,1,71152,1531,72683,27,3,2,1,,,,,,,,,,,,unreachable,resolve_promotional_price,1,0
structural,qwen3.5-27b,pricing_billing-promotional_price-04,,pricing_billing,sub-operations-no-gold,budget_exhausted,0,,0,5,8,5,0,67660,1951,69611,25,3,0,3,,,,,,,,,,,,unreachable,resolve_promotional_price,1,0
structural,qwen3.5-27b,pricing_billing-promotional_price-04,,pricing_billing,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,72604,1857,74461,27,3,2,1,,,,,,,,,,,,unreachable,resolve_promotional_price,1,0
structural,qwen3.5-27b,pricing_billing-service_fee-00,,pricing_billing,baseline,finish,1,1,,,2,1,0,8248,427,8675,10,2,0,0,,,,,,,,,,,,reachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-00,,pricing_billing,no-gold,unavailable,0,,1,2,3,2,0,12051,1832,13883,9,2,0,0,,,,,,,,,,,,unreachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-00,,pricing_billing,sub-operations,finish,1,1,,,3,2,0,25301,450,25751,28,2,2,0,,,,,,,,,,,,reachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-00,,pricing_billing,sub-operations-first-only,budget_exhausted,0,,0,3,8,3,1,70479,974,71453,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,0,0
structural,qwen3.5-27b,pricing_billing-service_fee-00,,pricing_billing,sub-operations-no-first,unavailable,0,,1,6,8,6,1,75291,7716,83007,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-00,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,5,7,5,0,57422,3778,61200,26,2,0,2,,,,,,,,,,,,unreachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-00,,pricing_billing,sub-operations-no-last,unavailable,0,,1,2,3,2,0,24567,478,25045,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-01,,pricing_billing,baseline,finish,1,1,,,2,1,0,8243,469,8712,10,2,0,0,,,,,,,,,,,,reachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-01,,pricing_billing,no-gold,unavailable,0,,1,1,2,1,0,7851,3357,11208,9,2,0,0,,,,,,,,,,,,unreachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-01,,pricing_billing,sub-operations,finish,1,1,,,3,2,0,25316,542,25858,28,2,2,0,,,,,,,,,,,,reachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-01,,pricing_billing,sub-operations-first-only,unavailable,0,,1,1,2,1,0,16160,1254,17414,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-01,,pricing_billing,sub-operations-no-first,unavailable,0,,1,6,8,6,1,90953,6095,97048,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-01,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,6,7,6,0,59725,1957,61682,26,2,0,2,,,,,,,,,,,,unreachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-01,,pricing_billing,sub-operations-no-last,unavailable,0,,1,1,2,1,0,16161,1137,17298,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-02,,pricing_billing,baseline,finish,1,1,,,2,1,0,8248,514,8762,10,2,0,0,,,,,,,,,,,,reachable,resolve_service_fee,2,1
structural,qwen3.5-27b,pricing_billing-service_fee-02,,pricing_billing,no-gold,unavailable,0,,1,2,3,2,0,12042,928,12970,9,2,0,0,,,,,,,,,,,,unreachable,resolve_service_fee,2,1
structural,qwen3.5-27b,pricing_billing-service_fee-02,,pricing_billing,sub-operations,finish,1,1,,,3,2,0,25293,418,25711,28,2,2,0,,,,,,,,,,,,reachable,resolve_service_fee,2,1
structural,qwen3.5-27b,pricing_billing-service_fee-02,,pricing_billing,sub-operations-first-only,unavailable,0,,1,2,5,2,0,43791,1936,45727,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,2,1
structural,qwen3.5-27b,pricing_billing-service_fee-02,,pricing_billing,sub-operations-no-first,unavailable,0,,1,1,2,1,0,16103,1692,17795,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,2,1
structural,qwen3.5-27b,pricing_billing-service_fee-02,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,5,8,5,1,66189,2799,68988,26,2,0,2,,,,,,,,,,,,unreachable,resolve_service_fee,2,1
structural,qwen3.5-27b,pricing_billing-service_fee-02,,pricing_billing,sub-operations-no-last,unavailable,0,,1,2,7,2,1,62721,2141,64862,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,2,1
structural,qwen3.5-27b,pricing_billing-service_fee-03,,pricing_billing,baseline,finish,1,1,,,2,1,0,8248,378,8626,10,2,0,0,,,,,,,,,,,,reachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-03,,pricing_billing,no-gold,unavailable,0,,1,6,8,6,0,39969,2344,42313,9,2,0,0,,,,,,,,,,,,unreachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-03,,pricing_billing,sub-operations,finish,1,1,,,3,2,0,25295,412,25707,28,2,2,0,,,,,,,,,,,,reachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-03,,pricing_billing,sub-operations-first-only,unavailable,0,,1,1,2,1,0,16160,1120,17280,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-03,,pricing_billing,sub-operations-no-first,unavailable,0,,1,6,8,6,0,75799,5102,80901,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-03,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,6,8,6,0,69933,3075,73008,26,2,0,2,,,,,,,,,,,,unreachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-03,,pricing_billing,sub-operations-no-last,unavailable,0,,1,2,7,2,1,64636,2658,67294,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,0,1
structural,qwen3.5-27b,pricing_billing-service_fee-04,,pricing_billing,baseline,finish,1,1,,,2,1,0,8243,410,8653,10,2,0,0,,,,,,,,,,,,reachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-04,,pricing_billing,no-gold,unavailable,0,,1,6,7,6,0,30576,1135,31711,9,2,0,0,,,,,,,,,,,,unreachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-04,,pricing_billing,sub-operations,finish,1,1,,,3,2,0,25286,456,25742,28,2,2,0,,,,,,,,,,,,reachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-04,,pricing_billing,sub-operations-first-only,budget_exhausted,0,,0,3,8,3,1,70241,1263,71504,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,1,0
structural,qwen3.5-27b,pricing_billing-service_fee-04,,pricing_billing,sub-operations-no-first,unavailable,0,,1,4,5,4,0,41599,3505,45104,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-04,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,6,7,6,0,57956,3629,61585,26,2,0,2,,,,,,,,,,,,unreachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-service_fee-04,,pricing_billing,sub-operations-no-last,unavailable,0,,1,1,4,1,0,33228,665,33893,27,2,1,1,,,,,,,,,,,,unreachable,resolve_service_fee,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-00,,pricing_billing,baseline,finish,1,1,,,2,1,0,8247,783,9030,10,3,0,0,,,,,,,,,,,,reachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-00,,pricing_billing,no-gold,unavailable,0,,1,2,3,2,0,12039,979,13018,9,3,0,0,,,,,,,,,,,,unreachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-00,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34307,715,35022,28,3,3,0,,,,,,,,,,,,reachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-00,,pricing_billing,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15747,672,16419,26,3,1,2,,,,,,,,,,,,unreachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-00,,pricing_billing,sub-operations-no-first,unavailable,0,,1,6,7,6,0,66142,8435,74577,27,3,2,1,,,,,,,,,,,,unreachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-00,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,4,5,4,0,39695,1704,41399,25,3,0,3,,,,,,,,,,,,unreachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-00,,pricing_billing,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,72643,1836,74479,27,3,2,1,,,,,,,,,,,,unreachable,resolve_shipping_charge,0,0
structural,qwen3.5-27b,pricing_billing-shipping_charge-01,,pricing_billing,baseline,finish,1,1,,,2,1,0,8249,707,8956,10,3,0,0,,,,,,,,,,,,reachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-01,,pricing_billing,no-gold,unavailable,0,,1,2,3,2,0,12049,2105,14154,9,3,0,0,,,,,,,,,,,,unreachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-01,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34317,520,34837,28,3,3,0,,,,,,,,,,,,reachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-01,,pricing_billing,sub-operations-first-only,unavailable,0,,1,1,3,1,0,23983,667,24650,26,3,1,2,,,,,,,,,,,,unreachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-01,,pricing_billing,sub-operations-no-first,unavailable,0,,1,1,2,1,0,16079,1209,17288,27,3,2,1,,,,,,,,,,,,unreachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-01,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,5,6,5,0,48762,2834,51596,25,3,0,3,,,,,,,,,,,,unreachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-01,,pricing_billing,sub-operations-no-last,unavailable,0,,1,2,4,2,0,33408,633,34041,27,3,2,1,,,,,,,,,,,,unreachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-02,,pricing_billing,baseline,finish,1,1,,,2,1,0,8249,667,8916,10,3,0,0,,,,,,,,,,,,reachable,resolve_shipping_charge,2,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-02,,pricing_billing,no-gold,unavailable,0,,1,5,6,5,0,27241,1742,28983,9,3,0,0,,,,,,,,,,,,unreachable,resolve_shipping_charge,2,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-02,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34330,698,35028,28,3,3,0,,,,,,,,,,,,reachable,resolve_shipping_charge,2,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-02,,pricing_billing,sub-operations-first-only,unavailable,0,,1,1,4,1,0,33522,2200,35722,26,3,1,2,,,,,,,,,,,,unreachable,resolve_shipping_charge,2,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-02,,pricing_billing,sub-operations-no-first,unavailable,0,,1,0,1,0,0,7964,2420,10384,27,3,2,1,,,,,,,,,,,,unreachable,resolve_shipping_charge,2,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-02,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,5,6,5,0,49174,2318,51492,25,3,0,3,,,,,,,,,,,,unreachable,resolve_shipping_charge,2,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-02,,pricing_billing,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,71357,1467,72824,27,3,2,1,,,,,,,,,,,,unreachable,resolve_shipping_charge,2,0
structural,qwen3.5-27b,pricing_billing-shipping_charge-03,,pricing_billing,baseline,finish,1,1,,,2,1,0,8244,379,8623,10,3,0,0,,,,,,,,,,,,reachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-03,,pricing_billing,no-gold,unavailable,0,,1,1,2,1,0,7854,1881,9735,9,3,0,0,,,,,,,,,,,,unreachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-03,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34312,483,34795,28,3,3,0,,,,,,,,,,,,reachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-03,,pricing_billing,sub-operations-first-only,unavailable,0,,1,2,7,2,1,62929,2564,65493,26,3,1,2,,,,,,,,,,,,unreachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-03,,pricing_billing,sub-operations-no-first,unavailable,0,,1,6,8,6,1,94745,6672,101417,27,3,2,1,,,,,,,,,,,,unreachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-03,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,3,4,3,0,32248,3726,35974,25,3,0,3,,,,,,,,,,,,unreachable,resolve_shipping_charge,0,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-03,,pricing_billing,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,70099,943,71042,27,3,2,1,,,,,,,,,,,,unreachable,resolve_shipping_charge,0,0
structural,qwen3.5-27b,pricing_billing-shipping_charge-04,,pricing_billing,baseline,finish,1,1,,,2,1,0,8249,349,8598,10,3,0,0,,,,,,,,,,,,reachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-04,,pricing_billing,no-gold,unavailable,0,,1,3,4,3,0,16416,1001,17417,9,3,0,0,,,,,,,,,,,,unreachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-04,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34583,766,35349,28,3,3,0,,,,,,,,,,,,reachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-04,,pricing_billing,sub-operations-first-only,unavailable,0,,1,2,6,2,1,51403,1935,53338,26,3,1,2,,,,,,,,,,,,unreachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-04,,pricing_billing,sub-operations-no-first,budget_exhausted,0,,0,6,8,6,1,73225,2180,75405,27,3,2,1,,,,,,,,,,,,unreachable,resolve_shipping_charge,1,0
structural,qwen3.5-27b,pricing_billing-shipping_charge-04,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,4,5,4,0,39390,755,40145,25,3,0,3,,,,,,,,,,,,unreachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-shipping_charge-04,,pricing_billing,sub-operations-no-last,unavailable,0,,1,2,5,2,0,42331,689,43020,27,3,2,1,,,,,,,,,,,,unreachable,resolve_shipping_charge,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-00,,pricing_billing,baseline,finish,1,1,,,2,1,0,8256,479,8735,10,3,0,0,,,,,,,,,,,,reachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-00,,pricing_billing,no-gold,unavailable,0,,1,6,7,6,0,30590,1312,31902,9,3,0,0,,,,,,,,,,,,unreachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-00,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34310,573,34883,28,3,3,0,,,,,,,,,,,,reachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-00,,pricing_billing,sub-operations-first-only,unavailable,0,,1,2,3,2,0,23939,371,24310,26,3,1,2,,,,,,,,,,,,unreachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-00,,pricing_billing,sub-operations-no-first,unavailable,0,,1,6,7,6,0,61221,1613,62834,27,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-00,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,6,7,6,0,57035,1657,58692,25,3,0,3,,,,,,,,,,,,unreachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-00,,pricing_billing,sub-operations-no-last,unavailable,0,,1,2,3,2,0,24714,354,25068,27,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-01,,pricing_billing,baseline,finish,1,1,,,2,1,0,8247,317,8564,10,3,0,0,,,,,,,,,,,,reachable,resolve_tax_amount,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-01,,pricing_billing,no-gold,unavailable,0,,1,1,2,1,0,7859,2949,10808,9,3,0,0,,,,,,,,,,,,unreachable,resolve_tax_amount,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-01,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34308,420,34728,28,3,3,0,,,,,,,,,,,,reachable,resolve_tax_amount,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-01,,pricing_billing,sub-operations-first-only,unavailable,0,,1,1,3,1,0,23985,481,24466,26,3,1,2,,,,,,,,,,,,unreachable,resolve_tax_amount,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-01,,pricing_billing,sub-operations-no-first,budget_exhausted,0,,0,6,8,6,1,73576,2145,75721,27,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_amount,1,0
structural,qwen3.5-27b,pricing_billing-tax_amount-01,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,6,7,6,0,57513,1201,58714,25,3,0,3,,,,,,,,,,,,unreachable,resolve_tax_amount,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-01,,pricing_billing,sub-operations-no-last,unavailable,0,,1,2,3,2,0,24717,356,25073,27,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_amount,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-02,,pricing_billing,baseline,finish,1,1,,,2,1,0,8253,365,8618,10,3,0,0,,,,,,,,,,,,reachable,resolve_tax_amount,2,1
structural,qwen3.5-27b,pricing_billing-tax_amount-02,,pricing_billing,no-gold,unavailable,0,,1,6,7,6,0,30555,2207,32762,9,3,0,0,,,,,,,,,,,,unreachable,resolve_tax_amount,2,1
structural,qwen3.5-27b,pricing_billing-tax_amount-02,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34325,738,35063,28,3,3,0,,,,,,,,,,,,reachable,resolve_tax_amount,2,1
structural,qwen3.5-27b,pricing_billing-tax_amount-02,,pricing_billing,sub-operations-first-only,unavailable,0,,1,2,3,2,0,24122,952,25074,26,3,1,2,,,,,,,,,,,,unreachable,resolve_tax_amount,2,1
structural,qwen3.5-27b,pricing_billing-tax_amount-02,,pricing_billing,sub-operations-no-first,unavailable,0,,1,6,7,6,0,60661,4219,64880,27,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_amount,2,1
structural,qwen3.5-27b,pricing_billing-tax_amount-02,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,3,4,3,0,31195,1007,32202,25,3,0,3,,,,,,,,,,,,unreachable,resolve_tax_amount,2,1
structural,qwen3.5-27b,pricing_billing-tax_amount-02,,pricing_billing,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,71574,1937,73511,27,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_amount,2,0
structural,qwen3.5-27b,pricing_billing-tax_amount-03,,pricing_billing,baseline,finish,1,1,,,2,1,0,8254,445,8699,10,3,0,0,,,,,,,,,,,,reachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-03,,pricing_billing,no-gold,unavailable,0,,1,1,2,1,0,7860,3651,11511,9,3,0,0,,,,,,,,,,,,unreachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-03,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34338,523,34861,28,3,3,0,,,,,,,,,,,,reachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-03,,pricing_billing,sub-operations-first-only,unavailable,0,,1,2,3,2,0,23931,420,24351,26,3,1,2,,,,,,,,,,,,unreachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-03,,pricing_billing,sub-operations-no-first,budget_exhausted,0,,0,6,8,6,0,69289,1376,70665,27,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_amount,0,0
structural,qwen3.5-27b,pricing_billing-tax_amount-03,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,2,3,2,0,23120,1583,24703,25,3,0,3,,,,,,,,,,,,unreachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-03,,pricing_billing,sub-operations-no-last,unavailable,0,,1,3,4,3,0,33415,451,33866,27,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_amount,0,1
structural,qwen3.5-27b,pricing_billing-tax_amount-04,,pricing_billing,baseline,finish,1,1,,,2,1,0,8247,318,8565,10,3,0,0,,,,,,,,,,,,reachable,resolve_tax_amount,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-04,,pricing_billing,no-gold,unavailable,0,,1,1,2,1,0,7855,1980,9835,9,3,0,0,,,,,,,,,,,,unreachable,resolve_tax_amount,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-04,,pricing_billing,sub-operations,finish,1,1,,,4,3,0,34300,574,34874,28,3,3,0,,,,,,,,,,,,reachable,resolve_tax_amount,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-04,,pricing_billing,sub-operations-first-only,budget_exhausted,0,,0,4,8,4,1,72531,3068,75599,26,3,1,2,,,,,,,,,,,,unreachable,resolve_tax_amount,1,0
structural,qwen3.5-27b,pricing_billing-tax_amount-04,,pricing_billing,sub-operations-no-first,unavailable,0,,1,6,8,6,0,69547,1633,71180,27,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_amount,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-04,,pricing_billing,sub-operations-no-gold,unavailable,0,,1,6,8,6,0,66127,1502,67629,25,3,0,3,,,,,,,,,,,,unreachable,resolve_tax_amount,1,1
structural,qwen3.5-27b,pricing_billing-tax_amount-04,,pricing_billing,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,70690,1203,71893,27,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_amount,1,0
