model_key,family,contrast,split,pair_id,cluster_id,direction,layer,clean_donor_margin,clean_recipient_margin,clean_gap_abs,patched_margin,donor_aligned_effect
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-risk_rating-03:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,high_to_low,27,30.375,-3.25,33.625,25.75,29.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-risk_rating-03:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,high_to_low,21,30.375,-3.25,33.625,9.25,12.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-shift_eligibility-00:sub-operations-no-last:after_penultimate_success,resolve_shift_eligibility,high_to_low,30,37.25,16.25,21.0,37.375,21.125
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-return_authorization-02:sub-operations-no-last:after_penultimate_success,resolve_return_authorization,high_to_low,26,27.75,-18.75,46.5,21.0,39.75
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:contracts_documents-section_summary-04:sub-operations-no-last:after_penultimate_success,resolve_section_summary,high_to_low,35,20.5,-12.75,33.25,20.5,33.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-expedite_decision-00:sub-operations-no-last:after_penultimate_success,resolve_expedite_decision,high_to_low,25,24.0,-4.25,28.25,18.0,22.25
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:inventory_fulfillment-expiry_risk-02:sub-operations-no-last:after_penultimate_success,resolve_expiry_risk,high_to_low,35,30.0,6.5,23.5,30.0,23.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:finance_ledger-available_balance-01:sub-operations-no-last:after_penultimate_success,resolve_available_balance,high_to_low,26,25.0,-7.75,32.75,22.5,30.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-delegation_scope-03:sub-operations-no-last:after_penultimate_success,resolve_delegation_scope,high_to_low,33,25.25,-19.75,45.0,23.75,43.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-remediation_owner-00:sub-operations-no-last:after_penultimate_success,resolve_remediation_owner,high_to_low,32,11.75,-16.75,28.5,10.5,27.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-retention_class-02:sub-operations-no-last:after_penultimate_success,resolve_retention_class,high_to_low,35,21.625,-12.0,33.625,21.625,33.625
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-contact_channel-04:sub-operations-no-last:after_penultimate_success,resolve_contact_channel,high_to_low,35,8.5,-13.75,22.25,8.5,22.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-latest_version-01:sub-operations-no-last:after_penultimate_success,resolve_latest_version,high_to_low,27,25.875,-6.75,32.625,22.75,29.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-exception_expiry-01:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,high_to_low,32,26.25,-13.0,39.25,24.25,37.25
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:compliance_audit-segregation_conflict-01:sub-operations-no-last:after_penultimate_success,resolve_segregation_conflict,high_to_low,35,25.25,-15.0,40.25,25.25,40.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-delegation_scope-03:sub-operations-no-last:after_penultimate_success,resolve_delegation_scope,high_to_low,22,25.25,-19.75,45.0,-2.0,17.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-oncall_assignment-01:sub-operations-no-last:after_penultimate_success,resolve_oncall_assignment,high_to_low,33,26.0,-4.5,30.5,25.0,29.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-contact_channel-04:sub-operations-no-last:after_penultimate_success,resolve_contact_channel,high_to_low,24,8.5,-13.75,22.25,-2.0,11.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-contract_compliance-04:sub-operations-no-last:after_penultimate_success,resolve_contract_compliance,high_to_low,21,39.0,-8.0,47.0,18.5,26.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:inventory_fulfillment-backorder_priority-04:sub-operations-no-last:after_penultimate_success,resolve_backorder_priority,high_to_low,24,25.5,-3.5,29.0,18.75,22.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-amendment_impact-04:sub-operations-no-last:after_penultimate_success,resolve_amendment_impact,high_to_low,29,31.0,17.5,13.5,31.0,13.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-shift_eligibility-04:sub-operations-no-last:after_penultimate_success,resolve_shift_eligibility,high_to_low,21,41.375,3.0,38.375,22.25,19.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-exception_expiry-02:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,high_to_low,34,22.5,-16.25,38.75,21.75,38.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-lead_time-01:sub-operations-no-last:after_penultimate_success,resolve_lead_time,high_to_low,27,31.25,6.0,25.25,27.625,21.625
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-amendment_impact-04:sub-operations-no-last:after_penultimate_success,resolve_amendment_impact,high_to_low,26,31.0,17.5,13.5,30.5,13.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-signature_status-03:sub-operations-no-last:after_penultimate_success,resolve_signature_status,high_to_low,24,4.75,-15.0,19.75,-3.5,11.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-refund_eligibility-04:sub-operations-no-last:after_penultimate_success,resolve_refund_eligibility,high_to_low,35,26.5,-15.5,42.0,26.5,42.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-risk_rating-00:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,high_to_low,35,31.625,12.25,19.375,31.625,19.375
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:finance_ledger-budget_variance-03:sub-operations-no-last:after_penultimate_success,resolve_budget_variance,high_to_low,34,27.375,1.5,25.875,27.25,25.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-lead_time-02:sub-operations-no-last:after_penultimate_success,resolve_lead_time,high_to_low,31,33.875,7.25,26.625,31.875,24.625
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-refund_eligibility-04:sub-operations-no-last:after_penultimate_success,resolve_refund_eligibility,high_to_low,34,26.5,-15.5,42.0,25.5,41.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:finance_ledger-fx_settlement-03:sub-operations-no-last:after_penultimate_success,resolve_fx_settlement,high_to_low,35,26.125,-2.75,28.875,26.125,28.875
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-exception_expiry-01:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,high_to_low,27,26.25,-13.0,39.25,20.75,33.75
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:contracts_documents-latest_version-04:sub-operations-no-last:after_penultimate_success,resolve_latest_version,high_to_low,35,24.0,-12.0,36.0,24.0,36.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-filing_readiness-01:sub-operations-no-last:after_penultimate_success,resolve_filing_readiness,high_to_low,28,23.0,3.0,20.0,21.5,18.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-retention_deadline-01:sub-operations-no-last:after_penultimate_success,resolve_retention_deadline,high_to_low,28,33.375,-2.25,35.625,29.25,31.5
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:procurement_suppliers-supplier_eligibility-02:sub-operations-no-last:after_penultimate_success,resolve_supplier_eligibility,high_to_low,35,29.375,-12.75,42.125,29.375,42.125
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:pricing_billing-shipping_charge-04:sub-operations-no-last:after_penultimate_success,resolve_shipping_charge,high_to_low,25,27.625,-5.25,32.875,22.625,27.875
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-offboarding_actions-04:sub-operations-no-last:after_penultimate_success,resolve_offboarding_actions,high_to_low,21,35.5,-18.25,53.75,-10.25,8.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:inventory_fulfillment-backorder_priority-04:sub-operations-no-last:after_penultimate_success,resolve_backorder_priority,high_to_low,28,25.5,-3.5,29.0,21.5,25.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:pricing_billing-tax_amount-03:sub-operations-no-last:after_penultimate_success,resolve_tax_amount,high_to_low,33,26.125,-13.0,39.125,25.25,38.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:inventory_fulfillment-capacity_utilization-03:sub-operations-no-last:after_penultimate_success,resolve_capacity_utilization,high_to_low,29,33.75,-19.0,52.75,28.25,47.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-case_priority-03:sub-operations-no-last:after_penultimate_success,resolve_case_priority,high_to_low,34,30.125,-4.0,34.125,28.375,32.375
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-segregation_conflict-00:sub-operations-no-last:after_penultimate_success,resolve_segregation_conflict,high_to_low,22,24.75,-14.0,38.75,15.0,29.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-leave_balance-04:sub-operations-no-last:after_penultimate_success,resolve_leave_balance,high_to_low,25,16.25,-18.5,34.75,10.0,28.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-return_authorization-03:sub-operations-no-last:after_penultimate_success,resolve_return_authorization,high_to_low,35,32.625,-17.25,49.875,32.625,49.875
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-badge_expiry-01:sub-operations-no-last:after_penultimate_success,resolve_badge_expiry,high_to_low,29,30.625,-16.0,46.625,26.5,42.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:pricing_billing-shipping_charge-04:sub-operations-no-last:after_penultimate_success,resolve_shipping_charge,high_to_low,23,27.625,-5.25,32.875,19.625,24.875
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-shift_eligibility-04:sub-operations-no-last:after_penultimate_success,resolve_shift_eligibility,high_to_low,27,41.375,3.0,38.375,39.375,36.375
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:workforce_access-role_assignment-00:sub-operations-no-last:after_penultimate_success,resolve_role_assignment,high_to_low,35,21.5,-16.5,38.0,21.5,38.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-risk_rating-01:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,high_to_low,35,33.625,-5.5,39.125,33.625,39.125
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-return_authorization-02:sub-operations-no-last:after_penultimate_success,resolve_return_authorization,high_to_low,23,27.75,-18.75,46.5,12.75,31.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:pricing_billing-currency_amount-00:sub-operations-no-last:after_penultimate_success,resolve_currency_amount,high_to_low,23,13.5,-20.75,34.25,-0.5,20.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-purchase_limit-01:sub-operations-no-last:after_penultimate_success,resolve_purchase_limit,high_to_low,24,35.125,-4.75,39.875,24.0,28.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:finance_ledger-budget_variance-00:sub-operations-no-last:after_penultimate_success,resolve_budget_variance,high_to_low,23,33.875,-7.5,41.375,28.5,36.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:inventory_fulfillment-capacity_utilization-02:sub-operations-no-last:after_penultimate_success,resolve_capacity_utilization,high_to_low,29,31.125,-15.25,46.375,26.25,41.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-quote_rank-04:sub-operations-no-last:after_penultimate_success,resolve_quote_rank,high_to_low,21,34.75,-13.25,48.0,15.25,28.5
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:compliance_audit-evidence_completeness-01:sub-operations-no-last:after_penultimate_success,resolve_evidence_completeness,high_to_low,35,24.5,-13.5,38.0,24.5,38.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-retention_class-00:sub-operations-no-last:after_penultimate_success,resolve_retention_class,high_to_low,33,27.125,9.75,17.375,26.125,16.375
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-return_authorization-02:sub-operations-no-last:after_penultimate_success,resolve_return_authorization,high_to_low,31,27.75,-18.75,46.5,25.5,44.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:pricing_billing-promotional_price-00:sub-operations-no-last:after_penultimate_success,resolve_promotional_price,high_to_low,32,27.75,12.25,15.5,27.5,15.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-exception_expiry-01:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,high_to_low,33,26.25,-13.0,39.25,24.75,37.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:finance_ledger-fx_settlement-03:sub-operations-no-last:after_penultimate_success,resolve_fx_settlement,high_to_low,32,26.125,-2.75,28.875,26.125,28.875
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-retention_deadline-02:sub-operations-no-last:after_penultimate_success,resolve_retention_deadline,high_to_low,22,26.625,-6.0,32.625,17.0,23.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-badge_expiry-04:sub-operations-no-last:after_penultimate_success,resolve_badge_expiry,high_to_low,22,21.75,-14.0,35.75,3.25,17.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-delegation_scope-03:sub-operations-no-last:after_penultimate_success,resolve_delegation_scope,high_to_low,31,25.25,-19.75,45.0,23.0,42.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-exception_expiry-02:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,high_to_low,22,22.5,-16.25,38.75,12.5,28.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-quote_rank-04:sub-operations-no-last:after_penultimate_success,resolve_quote_rank,high_to_low,29,34.75,-13.25,48.0,29.5,42.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-offboarding_actions-01:sub-operations-no-last:after_penultimate_success,resolve_offboarding_actions,high_to_low,32,29.75,-15.0,44.75,29.375,44.375
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-effective_clause-01:sub-operations-no-last:after_penultimate_success,resolve_effective_clause,high_to_low,33,34.0,17.0,17.0,33.875,16.875
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:finance_ledger-budget_variance-00:sub-operations-no-last:after_penultimate_success,resolve_budget_variance,high_to_low,26,33.875,-7.5,41.375,32.25,39.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-expedite_decision-00:sub-operations-no-last:after_penultimate_success,resolve_expedite_decision,high_to_low,35,24.0,-4.25,28.25,24.0,28.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-evidence_completeness-00:sub-operations-no-last:after_penultimate_success,resolve_evidence_completeness,high_to_low,30,28.125,-11.5,39.625,25.25,36.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-training_requirement-03:sub-operations-no-last:after_penultimate_success,resolve_training_requirement,high_to_low,27,35.375,7.25,28.125,33.875,26.625
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-expedite_decision-00:sub-operations-no-last:after_penultimate_success,resolve_expedite_decision,high_to_low,31,24.0,-4.25,28.25,22.5,26.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-latest_version-01:sub-operations-no-last:after_penultimate_success,resolve_latest_version,high_to_low,24,25.875,-6.75,32.625,20.25,27.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-badge_expiry-01:sub-operations-no-last:after_penultimate_success,resolve_badge_expiry,high_to_low,32,30.625,-16.0,46.625,29.25,45.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-shift_eligibility-00:sub-operations-no-last:after_penultimate_success,resolve_shift_eligibility,high_to_low,35,37.25,16.25,21.0,37.25,21.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-case_priority-03:sub-operations-no-last:after_penultimate_success,resolve_case_priority,high_to_low,23,30.125,-4.0,34.125,22.75,26.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-delegation_scope-03:sub-operations-no-last:after_penultimate_success,resolve_delegation_scope,high_to_low,35,25.25,-19.75,45.0,25.25,45.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-case_priority-03:sub-operations-no-last:after_penultimate_success,resolve_case_priority,high_to_low,32,30.125,-4.0,34.125,26.875,30.875
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-risk_rating-00:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,high_to_low,21,31.625,12.25,19.375,23.5,11.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-effective_clause-02:sub-operations-no-last:after_penultimate_success,resolve_effective_clause,high_to_low,26,34.375,6.5,27.875,31.125,24.625
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-segregation_conflict-01:sub-operations-no-last:after_penultimate_success,resolve_segregation_conflict,high_to_low,26,25.25,-15.0,40.25,18.75,33.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-contract_compliance-03:sub-operations-no-last:after_penultimate_success,resolve_contract_compliance,high_to_low,27,33.875,-21.0,54.875,26.625,47.625
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-badge_expiry-04:sub-operations-no-last:after_penultimate_success,resolve_badge_expiry,high_to_low,24,21.75,-14.0,35.75,15.75,29.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-contract_compliance-03:sub-operations-no-last:after_penultimate_success,resolve_contract_compliance,high_to_low,21,33.875,-21.0,54.875,10.25,31.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-return_authorization-02:sub-operations-no-last:after_penultimate_success,resolve_return_authorization,high_to_low,32,27.75,-18.75,46.5,26.0,44.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-effective_clause-02:sub-operations-no-last:after_penultimate_success,resolve_effective_clause,high_to_low,22,34.375,6.5,27.875,23.5,17.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:inventory_fulfillment-cycle_count_variance-02:sub-operations-no-last:after_penultimate_success,resolve_cycle_count_variance,high_to_low,29,30.125,-19.25,49.375,20.75,40.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-audit_sample-03:sub-operations-no-last:after_penultimate_success,resolve_audit_sample,high_to_low,27,26.0,2.5,23.5,25.375,22.875
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-effective_clause-02:sub-operations-no-last:after_penultimate_success,resolve_effective_clause,high_to_low,30,34.375,6.5,27.875,33.75,27.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-refund_eligibility-04:sub-operations-no-last:after_penultimate_success,resolve_refund_eligibility,high_to_low,30,26.5,-15.5,42.0,23.25,38.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-access_decision-00:sub-operations-no-last:after_penultimate_success,resolve_access_decision,high_to_low,32,36.75,-13.25,50.0,35.5,48.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-policy_applicability-03:sub-operations-no-last:after_penultimate_success,resolve_policy_applicability,high_to_low,26,17.75,-12.0,29.75,13.5,25.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-retention_deadline-01:sub-operations-no-last:after_penultimate_success,resolve_retention_deadline,high_to_low,22,33.375,-2.25,35.625,20.0,22.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:finance_ledger-budget_variance-03:sub-operations-no-last:after_penultimate_success,resolve_budget_variance,high_to_low,21,27.375,1.5,25.875,17.75,16.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-vendor_score-00:sub-operations-no-last:after_penultimate_success,resolve_vendor_score,high_to_low,25,25.375,-17.25,42.625,21.5,38.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:inventory_fulfillment-capacity_utilization-01:sub-operations-no-last:after_penultimate_success,resolve_capacity_utilization,high_to_low,23,30.875,-18.0,48.875,20.75,38.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-retention_deadline-02:sub-operations-no-last:after_penultimate_success,resolve_retention_deadline,high_to_low,35,26.625,-6.0,32.625,26.625,32.625
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-exception_expiry-04:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,high_to_low,27,24.0,-10.0,34.0,17.5,27.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-section_summary-01:sub-operations-no-last:after_penultimate_success,resolve_section_summary,high_to_low,34,19.5,-16.75,36.25,19.0,35.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-latest_version-01:sub-operations-no-last:after_penultimate_success,resolve_latest_version,high_to_low,26,25.875,-6.75,32.625,21.25,28.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-risk_rating-03:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,high_to_low,29,30.375,-3.25,33.625,26.0,29.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-evidence_completeness-00:sub-operations-no-last:after_penultimate_success,resolve_evidence_completeness,high_to_low,23,28.125,-11.5,39.625,11.0,22.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-offboarding_actions-01:sub-operations-no-last:after_penultimate_success,resolve_offboarding_actions,high_to_low,25,29.75,-15.0,44.75,25.5,40.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-risk_rating-00:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,high_to_low,28,31.625,12.25,19.375,29.5,17.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-lead_time-02:sub-operations-no-last:after_penultimate_success,resolve_lead_time,high_to_low,29,33.875,7.25,26.625,30.75,23.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:pricing_billing-currency_amount-00:sub-operations-no-last:after_penultimate_success,resolve_currency_amount,high_to_low,21,13.5,-20.75,34.25,-19.0,1.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-remediation_owner-00:sub-operations-no-last:after_penultimate_success,resolve_remediation_owner,high_to_low,35,11.75,-16.75,28.5,11.75,28.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-shift_eligibility-04:sub-operations-no-last:after_penultimate_success,resolve_shift_eligibility,high_to_low,35,41.375,3.0,38.375,41.375,38.375
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:workforce_access-leave_balance-03:sub-operations-no-last:after_penultimate_success,resolve_leave_balance,high_to_low,35,31.375,-21.5,52.875,31.375,52.875
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:procurement_suppliers-vendor_score-04:sub-operations-no-last:after_penultimate_success,resolve_vendor_score,high_to_low,35,31.25,-19.0,50.25,31.25,50.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-retention_deadline-01:sub-operations-no-last:after_penultimate_success,resolve_retention_deadline,high_to_low,24,33.375,-2.25,35.625,23.5,25.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-badge_expiry-04:sub-operations-no-last:after_penultimate_success,resolve_badge_expiry,high_to_low,32,21.75,-14.0,35.75,21.0,35.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-contract_compliance-00:sub-operations-no-last:after_penultimate_success,resolve_contract_compliance,high_to_low,25,33.5,-16.5,50.0,23.0,39.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:pricing_billing-margin_floor-01:sub-operations-no-last:after_penultimate_success,resolve_margin_floor,high_to_low,30,25.0,-5.0,30.0,24.375,29.375
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:pricing_billing-tax_amount-00:sub-operations-no-last:after_penultimate_success,resolve_tax_amount,high_to_low,23,27.5,-16.25,43.75,17.875,34.125
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-evidence_completeness-00:sub-operations-no-last:after_penultimate_success,resolve_evidence_completeness,high_to_low,34,28.125,-11.5,39.625,26.25,37.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:pricing_billing-tax_amount-00:sub-operations-no-last:after_penultimate_success,resolve_tax_amount,high_to_low,35,27.5,-16.25,43.75,27.5,43.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-remediation_owner-02:sub-operations-no-last:after_penultimate_success,resolve_remediation_owner,high_to_low,28,20.0,-14.0,34.0,17.25,31.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-refund_eligibility-02:sub-operations-no-last:after_penultimate_success,resolve_refund_eligibility,high_to_low,29,23.0,-7.25,30.25,20.0,27.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-filing_readiness-01:sub-operations-no-last:after_penultimate_success,resolve_filing_readiness,high_to_low,33,23.0,3.0,20.0,23.0,20.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-contract_compliance-00:sub-operations-no-last:after_penultimate_success,resolve_contract_compliance,high_to_low,32,33.5,-16.5,50.0,30.5,47.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-expedite_decision-01:sub-operations-no-last:after_penultimate_success,resolve_expedite_decision,high_to_low,21,27.5,-0.5,28.0,13.0,13.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:inventory_fulfillment-capacity_utilization-03:sub-operations-no-last:after_penultimate_success,resolve_capacity_utilization,high_to_low,24,33.75,-19.0,52.75,20.0,39.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-retention_class-00:sub-operations-no-last:after_penultimate_success,resolve_retention_class,high_to_low,23,27.125,9.75,17.375,22.0,12.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-refund_eligibility-02:sub-operations-no-last:after_penultimate_success,resolve_refund_eligibility,high_to_low,23,23.0,-7.25,30.25,18.25,25.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-retention_deadline-02:sub-operations-no-last:after_penultimate_success,resolve_retention_deadline,high_to_low,23,26.625,-6.0,32.625,21.0,27.0
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:contracts_documents-amendment_impact-02:sub-operations-no-last:after_penultimate_success,resolve_amendment_impact,high_to_low,35,32.125,16.0,16.125,32.125,16.125
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:compliance_audit-filing_readiness-01:sub-operations-no-last:after_penultimate_success,resolve_filing_readiness,high_to_low,35,23.0,3.0,20.0,23.0,20.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-retention_deadline-04:sub-operations-no-last:after_penultimate_success,resolve_retention_deadline,high_to_low,25,29.375,13.25,16.125,26.25,13.0
