family,model_key,pair_id,cluster_id,control,direction,activation_donor_pair_id,clean_recipient_margin,clean_reference_paired_donor_margin,patched_margin,donor_aligned_effect,clean_gap_abs
semantic,qwen3-8b,semantic:stateful-compliance_audit-set_remediation_owner-01:decoy-observation,compliance-owner-vs-filing,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_tax_rate-04:decoy-observation,-2.0,17.5,-2.5,-0.5,19.5
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_effective_clause_text-04:decoy-observation,contracts-clause-vs-obligation,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-04:decoy-observation,-2.0,18.5,-0.75,1.25,20.5
semantic,qwen3-8b,semantic:stateful-workforce_access-set_badge_validity_days-04:decoy-observation,workforce-oncall-vs-badge,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_obligation_party-00:decoy-observation,-0.75,19.0,-4.25,-3.5,19.75
semantic,qwen3-8b,semantic:stateful-workforce_access-set_delegation_allowed_actions-01:decoy-observation,workforce-overtime-vs-delegation,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_document_section_text-00:decoy-observation,-5.5,16.875,-3.25,2.25,22.375
semantic,qwen3-8b,semantic:stateful-procurement_suppliers-set_contract_allowed_price-00:decoy-observation,procurement-contract-vs-receipt,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-01:decoy-observation,-1.25,18.25,-8.0,-6.75,19.5
semantic,qwen3-8b,semantic:stateful-compliance_audit-set_filing_artifact_count-00:decoy-observation,compliance-owner-vs-filing,token_stratified_random,high_to_low,semantic:stateful-finance_ledger-set_ledger_entry_amount-00:decoy-observation,-3.25,16.75,-2.5,0.75,20.0
semantic,qwen3-8b,semantic:stateful-finance_ledger-set_fx_exchange_rate-03:decoy-observation,finance-fx-vs-payment,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_order_discount_value-01:decoy-observation,-3.25,18.375,-1.0,2.25,21.625
semantic,qwen3-8b,semantic:stateful-compliance_audit-replace_audit_population_record-00:decoy-observation,compliance-risk-vs-sample,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-set_filing_artifact_count-00:decoy-observation,-4.0,16.875,-3.25,0.75,20.875
semantic,qwen3-8b,semantic:stateful-workforce_access-set_badge_validity_days-01:decoy-observation,workforce-oncall-vs-badge,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-activate_margin_floor-02:decoy-observation,-0.75,18.375,-3.0,-2.25,19.125
semantic,qwen3-8b,semantic:stateful-procurement_suppliers-set_supplier_performance_value-03:decoy-observation,procurement-performance-vs-expedite,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-set_contract_allowed_price-01:decoy-observation,-1.0,17.625,-2.0,-1.0,18.625
semantic,qwen3-8b,semantic:stateful-customer_support-set_refund_maximum_amount-02:decoy-observation,support-refund-vs-duplicate,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-set_supplier_performance_value-03:decoy-observation,-2.75,15.0,-1.0,1.75,17.75
semantic,qwen3-8b,semantic:stateful-compliance_audit-set_filing_artifact_count-01:decoy-observation,compliance-owner-vs-filing,token_stratified_random,high_to_low,semantic:stateful-finance_ledger-set_audit_event_reference-02:decoy-observation,-3.5,15.5,-5.5,-2.0,19.0
semantic,qwen3-8b,semantic:stateful-compliance_audit-set_assigned_role-04:decoy-observation,compliance-role-vs-retention,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-02:decoy-observation,-2.25,19.25,-5.25,-3.0,21.5
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-04:decoy-observation,inventory-stock-vs-capacity,token_stratified_random,high_to_low,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-04:decoy-observation,-7.0,18.75,-5.75,1.25,25.75
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-02:decoy-observation,inventory-stock-vs-capacity,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-assign_quote_supplier-00:decoy-observation,-4.5,20.125,-2.5,2.0,24.625
semantic,qwen3-8b,semantic:stateful-compliance_audit-set_exception_extension_days-00:decoy-observation,compliance-control-vs-exception,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_service_fee_value-03:decoy-observation,-5.25,17.5,-3.25,2.0,22.75
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_expiry_warning_window-02:decoy-observation,inventory-source-cost-vs-expiry,token_stratified_random,high_to_low,semantic:stateful-workforce_access-set_badge_validity_days-02:decoy-observation,-5.0,19.0,-3.5,1.5,24.0
semantic,qwen3-8b,semantic:stateful-customer_support-set_case_contact_channel-00:decoy-observation,support-action-vs-channel,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_credit_adjustment_value-02:decoy-observation,-4.0,18.125,-1.5,2.5,22.125
semantic,qwen3-8b,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-04:decoy-observation,procurement-performance-vs-expedite,token_stratified_random,high_to_low,semantic:stateful-workforce_access-set_badge_validity_days-04:decoy-observation,-1.5,20.125,-0.75,0.75,21.625
semantic,qwen3-8b,semantic:stateful-compliance_audit-set_retention_years-03:decoy-observation,compliance-role-vs-retention,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-apply_sales_reservation-00:decoy-observation,-5.25,17.875,-3.5,1.75,23.125
semantic,qwen3-8b,semantic:stateful-pricing_billing-set_contract_adjustment_value-02:decoy-observation,pricing-promotion-vs-contract,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_signature_event_type-03:decoy-observation,-2.25,19.125,-4.25,-2.0,21.375
semantic,qwen3-8b,semantic:stateful-pricing_billing-activate_list_price-01:decoy-observation,pricing-list-vs-margin,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_contract_deadline_offset-00:decoy-observation,-3.0,20.375,-2.25,0.75,23.375
semantic,qwen3-8b,semantic:stateful-workforce_access-set_role_assignment_priority-00:decoy-observation,workforce-access-vs-role,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_effective_clause_text-03:decoy-observation,-1.75,18.75,-3.0,-1.25,20.5
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-01:decoy-observation,inventory-reservation-vs-count,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-set_expiry_warning_window-02:decoy-observation,-5.75,18.75,-5.0,0.75,24.5
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-01:decoy-observation,inventory-policy-floor-vs-cover,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-replace_audit_population_record-02:decoy-observation,-4.5,19.625,-3.5,1.0,24.125
semantic,qwen3-8b,semantic:stateful-finance_ledger-record_tax_basis-04:decoy-observation,finance-fee-vs-tax-basis,token_stratified_random,high_to_low,semantic:stateful-customer_support-set_case_routing_owner-01:decoy-observation,-2.0,20.375,-2.5,-0.5,22.375
semantic,qwen3-8b,semantic:stateful-workforce_access-set_overtime_approval_threshold-02:decoy-observation,workforce-overtime-vs-delegation,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-set_risk_matrix_score-01:decoy-observation,-2.5,18.5,-3.0,-0.5,21.0
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_revision_approval-04:decoy-observation,contracts-deadline-vs-version,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-set_assigned_role-04:decoy-observation,-3.75,19.625,-2.25,1.5,23.375
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_retention_classification-03:decoy-observation,contracts-retention-vs-section,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-apply_sales_reservation-02:decoy-observation,-3.75,17.375,-3.0,0.75,21.125
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_document_section_text-02:decoy-observation,contracts-retention-vs-section,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_revision_approval-03:decoy-observation,-3.0,17.75,-3.75,-0.75,20.75
semantic,qwen3-8b,semantic:stateful-finance_ledger-set_journal_debit_amount-04:decoy-observation,finance-journal-vs-audit-event,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_effective_clause_text-02:decoy-observation,-1.5,19.375,-2.5,-1.0,20.875
semantic,qwen3-8b,semantic:stateful-customer_support-set_escalation_target-04:decoy-observation,support-priority-vs-escalation,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_contract_adjustment_value-03:decoy-observation,-2.75,18.125,-1.5,1.25,20.875
semantic,qwen3-8b,semantic:stateful-workforce_access-set_role_assignment_priority-02:decoy-observation,workforce-access-vs-role,token_stratified_random,high_to_low,semantic:stateful-workforce_access-set_overtime_approval_threshold-02:decoy-observation,-2.5,19.375,-2.5,0.0,21.875
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-apply_sales_reservation-03:decoy-observation,inventory-reservation-vs-count,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-set_bin_pick_sequence-04:decoy-observation,-3.25,16.25,-3.75,-0.5,19.5
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_revision_approval-01:decoy-observation,contracts-deadline-vs-version,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-02:decoy-observation,-1.75,19.25,-5.5,-3.75,21.0
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_contract_deadline_offset-03:decoy-observation,contracts-deadline-vs-version,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-apply_sales_reservation-02:decoy-observation,-3.5,17.75,-3.0,0.5,21.25
semantic,qwen3-8b,semantic:stateful-workforce_access-set_delegation_allowed_actions-04:decoy-observation,workforce-overtime-vs-delegation,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_obligation_party-01:decoy-observation,-4.0,18.375,-4.75,-0.75,22.375
semantic,qwen3-8b,semantic:stateful-procurement_suppliers-set_contract_allowed_price-04:decoy-observation,procurement-contract-vs-receipt,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-set_control_evidence_status-04:decoy-observation,-1.25,18.5,-3.75,-2.5,19.75
semantic,qwen3-8b,semantic:stateful-finance_ledger-post_transaction_fee-00:decoy-observation,finance-fee-vs-tax-basis,token_stratified_random,high_to_low,semantic:stateful-workforce_access-set_delegation_allowed_actions-02:decoy-observation,-3.25,18.625,-5.25,-2.0,21.875
semantic,qwen3-8b,semantic:stateful-workforce_access-set_access_minimum_clearance-03:decoy-observation,workforce-access-vs-role,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-00:decoy-observation,-6.75,18.75,-5.5,1.25,25.5
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_signature_event_type-00:decoy-observation,contracts-citation-vs-signature,token_stratified_random,high_to_low,semantic:stateful-finance_ledger-set_statement_closing_total-04:decoy-observation,-3.25,17.625,-3.5,-0.25,20.875
semantic,qwen3-8b,semantic:stateful-procurement_suppliers-assign_quote_supplier-01:decoy-observation,procurement-certification-vs-quote,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-set_remediation_owner-00:decoy-observation,-3.5,19.0,-2.25,1.25,22.5
semantic,qwen3-8b,semantic:stateful-workforce_access-set_oncall_capacity-01:decoy-observation,workforce-oncall-vs-badge,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-set_exception_extension_days-02:decoy-observation,-5.0,18.0,-5.75,-0.75,23.0
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-04:decoy-observation,inventory-priority-vs-pick,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-set_expiry_warning_window-04:decoy-observation,-3.75,17.75,-6.5,-2.75,21.5
semantic,qwen3-8b,semantic:stateful-procurement_suppliers-set_supplier_performance_value-00:decoy-observation,procurement-performance-vs-expedite,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_document_section_text-01:decoy-observation,-2.0,17.625,-3.25,-1.25,19.625
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_effective_clause_text-02:decoy-observation,contracts-clause-vs-obligation,token_stratified_random,high_to_low,semantic:stateful-finance_ledger-set_journal_debit_amount-01:decoy-observation,-2.5,19.75,-2.5,0.0,22.25
semantic,qwen3-8b,semantic:stateful-customer_support-set_escalation_target-02:decoy-observation,support-priority-vs-escalation,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_order_discount_value-01:decoy-observation,-1.75,18.125,-1.0,0.75,19.875
semantic,qwen3-8b,semantic:stateful-pricing_billing-set_contract_adjustment_value-01:decoy-observation,pricing-promotion-vs-contract,token_stratified_random,high_to_low,semantic:stateful-workforce_access-set_leave_ledger_units-00:decoy-observation,-1.75,18.5,-5.5,-3.75,20.25
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_citation_target-03:decoy-observation,contracts-citation-vs-signature,token_stratified_random,high_to_low,semantic:stateful-finance_ledger-record_tax_basis-04:decoy-observation,-2.0,18.0,-2.0,0.0,20.0
semantic,qwen3-8b,semantic:stateful-pricing_billing-set_credit_adjustment_value-03:decoy-observation,pricing-credit-vs-fx,token_stratified_random,high_to_low,semantic:stateful-finance_ledger-set_ledger_entry_amount-02:decoy-observation,-1.75,18.375,-1.5,0.25,20.125
semantic,qwen3-8b,semantic:stateful-finance_ledger-set_account_hold_amount-04:decoy-observation,finance-ledger-vs-hold,token_stratified_random,high_to_low,semantic:stateful-customer_support-set_next_case_action-04:decoy-observation,-4.5,17.75,-2.25,2.25,22.25
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-00:decoy-observation,inventory-stock-vs-capacity,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-activate_margin_floor-01:decoy-observation,-3.5,19.125,-2.0,1.5,22.625
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-apply_sales_reservation-02:decoy-observation,inventory-reservation-vs-count,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-set_bin_pick_sequence-00:decoy-observation,-3.0,18.5,-3.0,0.0,21.5
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-00:decoy-observation,inventory-reservation-vs-count,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-set_supplier_transit_days-02:decoy-observation,-6.75,18.75,-2.0,4.75,25.5
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-01:decoy-observation,inventory-policy-floor-vs-cover,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-assign_quote_supplier-01:decoy-observation,-5.5,19.875,-3.5,2.0,25.375
semantic,qwen3-8b,semantic:stateful-pricing_billing-set_credit_adjustment_value-01:decoy-observation,pricing-credit-vs-fx,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-activate_list_price-04:decoy-observation,0.0,18.375,-2.5,-2.5,18.375
semantic,qwen3-8b,semantic:stateful-pricing_billing-set_order_discount_value-04:decoy-observation,pricing-fee-vs-discount,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_shipping_minimum_charge-03:decoy-observation,-3.25,19.0,-5.25,-2.0,22.25
semantic,qwen3-8b,semantic:stateful-finance_ledger-set_journal_debit_amount-01:decoy-observation,finance-journal-vs-audit-event,token_stratified_random,high_to_low,semantic:stateful-finance_ledger-set_budget_planned_amount-00:decoy-observation,-2.5,18.5,-4.75,-2.25,21.0
semantic,qwen3-8b,semantic:stateful-compliance_audit-set_assigned_role-03:decoy-observation,compliance-role-vs-retention,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_obligation_party-04:decoy-observation,-2.0,17.125,-4.0,-2.0,19.125
semantic,qwen3-8b,semantic:stateful-pricing_billing-activate_list_price-03:decoy-observation,pricing-list-vs-margin,token_stratified_random,high_to_low,semantic:stateful-customer_support-set_case_priority-03:decoy-observation,-2.75,20.5,-0.75,2.0,23.25
semantic,qwen3-8b,semantic:stateful-finance_ledger-set_budget_planned_amount-01:decoy-observation,finance-statement-vs-budget,token_stratified_random,high_to_low,semantic:stateful-customer_support-set_next_case_action-02:decoy-observation,-7.0,16.375,-1.5,5.5,23.375
semantic,qwen3-8b,semantic:stateful-finance_ledger-set_ledger_entry_amount-03:decoy-observation,finance-ledger-vs-hold,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_effective_clause_text-04:decoy-observation,-2.0,18.25,-2.0,0.0,20.25
semantic,qwen3-8b,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-03:decoy-observation,procurement-contract-vs-receipt,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-set_risk_matrix_score-02:decoy-observation,-6.0,16.875,-3.25,2.75,22.875
semantic,qwen3-8b,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-00:decoy-observation,procurement-contract-vs-receipt,token_stratified_random,high_to_low,semantic:stateful-finance_ledger-set_statement_closing_total-04:decoy-observation,-4.25,18.5,-3.5,0.75,22.75
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-02:decoy-observation,inventory-source-cost-vs-expiry,token_stratified_random,high_to_low,semantic:stateful-finance_ledger-set_ledger_entry_amount-01:decoy-observation,-5.25,17.625,-1.25,4.0,22.875
semantic,qwen3-8b,semantic:stateful-finance_ledger-set_account_hold_amount-02:decoy-observation,finance-ledger-vs-hold,token_stratified_random,high_to_low,semantic:stateful-customer_support-set_sla_duration_minutes-02:decoy-observation,-2.25,18.875,-1.25,1.0,21.125
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_citation_target-04:decoy-observation,contracts-citation-vs-signature,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_shipping_minimum_charge-01:decoy-observation,-2.0,19.625,-4.5,-2.5,21.625
semantic,qwen3-8b,semantic:stateful-compliance_audit-set_filing_artifact_count-02:decoy-observation,compliance-owner-vs-filing,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-activate_list_price-01:decoy-observation,-4.0,16.5,-3.0,1.0,20.5
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_revision_approval-03:decoy-observation,contracts-deadline-vs-version,token_stratified_random,high_to_low,semantic:stateful-customer_support-set_case_routing_owner-04:decoy-observation,-3.75,17.125,-2.75,1.0,20.875
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_bin_pick_sequence-03:decoy-observation,inventory-priority-vs-pick,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_contract_adjustment_value-04:decoy-observation,-5.75,17.75,-2.5,3.25,23.5
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-03:decoy-observation,inventory-reservation-vs-count,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_shipping_minimum_charge-01:decoy-observation,-7.0,17.625,-4.5,2.5,24.625
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_bin_pick_sequence-01:decoy-observation,inventory-priority-vs-pick,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_contract_deadline_offset-04:decoy-observation,-2.75,19.5,-3.75,-1.0,22.25
semantic,qwen3-8b,semantic:stateful-procurement_suppliers-assign_quote_supplier-03:decoy-observation,procurement-certification-vs-quote,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-00:decoy-observation,-3.0,18.25,-4.25,-1.25,21.25
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-03:decoy-observation,inventory-stock-vs-capacity,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-set_bin_pick_sequence-01:decoy-observation,-7.75,19.0,-2.75,5.0,26.75
semantic,qwen3-8b,semantic:stateful-workforce_access-set_overtime_approval_threshold-03:decoy-observation,workforce-overtime-vs-delegation,token_stratified_random,high_to_low,semantic:stateful-customer_support-set_case_routing_owner-00:decoy-observation,-2.75,17.875,-2.75,0.0,20.625
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-02:decoy-observation,inventory-policy-floor-vs-cover,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-set_control_evidence_status-02:decoy-observation,-5.5,20.625,-3.0,2.5,26.125
semantic,qwen3-8b,semantic:stateful-procurement_suppliers-set_contract_allowed_price-02:decoy-observation,procurement-contract-vs-receipt,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-set_retention_years-04:decoy-observation,-3.25,17.25,-2.75,0.5,20.5
semantic,qwen3-8b,semantic:stateful-procurement_suppliers-set_supplier_certification_level-02:decoy-observation,procurement-certification-vs-quote,token_stratified_random,high_to_low,semantic:stateful-customer_support-set_escalation_target-01:decoy-observation,-2.25,18.875,-3.5,-1.25,21.125
semantic,qwen3-8b,semantic:stateful-finance_ledger-post_transaction_fee-03:decoy-observation,finance-fee-vs-tax-basis,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-set_supplier_performance_value-04:decoy-observation,-3.75,18.0,-2.5,1.25,21.75
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_retention_classification-04:decoy-observation,contracts-retention-vs-section,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_promotion_discount_value-03:decoy-observation,-3.0,17.75,-3.25,-0.25,20.75
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-04:decoy-observation,inventory-policy-floor-vs-cover,token_stratified_random,high_to_low,semantic:stateful-customer_support-set_case_priority-04:decoy-observation,-5.0,18.625,0.25,5.25,23.625
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_document_section_text-04:decoy-observation,contracts-retention-vs-section,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-04:decoy-observation,-3.25,16.625,-1.5,1.75,19.875
semantic,qwen3-8b,semantic:stateful-compliance_audit-set_exception_extension_days-02:decoy-observation,compliance-control-vs-exception,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_tax_rate-03:decoy-observation,-5.75,18.25,-3.75,2.0,24.0
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-00:decoy-observation,inventory-stock-vs-capacity,token_stratified_random,high_to_low,semantic:stateful-finance_ledger-set_journal_debit_amount-01:decoy-observation,-7.25,19.25,-2.5,4.75,26.5
semantic,qwen3-8b,semantic:stateful-pricing_billing-set_currency_exchange_rate-02:decoy-observation,pricing-credit-vs-fx,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-01:decoy-observation,-5.5,19.125,-1.5,4.0,24.625
semantic,qwen3-8b,semantic:stateful-pricing_billing-set_tax_rate-02:decoy-observation,pricing-tax-vs-shipping,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-02:decoy-observation,-4.0,16.75,-4.0,0.0,20.75
semantic,qwen3-8b,semantic:stateful-workforce_access-set_leave_ledger_units-03:decoy-observation,workforce-shift-vs-leave,token_stratified_random,high_to_low,semantic:stateful-procurement_suppliers-set_supplier_certification_level-04:decoy-observation,-7.5,11.25,-1.75,5.75,18.75
semantic,qwen3-8b,semantic:stateful-pricing_billing-set_service_fee_value-02:decoy-observation,pricing-fee-vs-discount,token_stratified_random,high_to_low,semantic:stateful-customer_support-set_refund_maximum_amount-01:decoy-observation,-4.25,19.375,-2.5,1.75,23.625
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_citation_target-02:decoy-observation,contracts-citation-vs-signature,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_service_fee_value-01:decoy-observation,-4.0,18.125,-3.5,0.5,22.125
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-02:decoy-observation,inventory-priority-vs-pick,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_promotion_discount_value-02:decoy-observation,-4.75,18.5,-1.75,3.0,23.25
semantic,qwen3-8b,semantic:stateful-customer_support-set_next_case_action-03:decoy-observation,support-action-vs-channel,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-02:decoy-observation,-1.75,15.0,-4.75,-3.0,16.75
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-02:decoy-observation,inventory-policy-floor-vs-cover,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-set_assigned_role-02:decoy-observation,-5.0,21.375,-2.25,2.75,26.375
semantic,qwen3-8b,semantic:stateful-customer_support-set_case_priority-01:decoy-observation,support-priority-vs-escalation,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-04:decoy-observation,-1.25,18.375,-3.5,-2.25,19.625
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_retention_classification-01:decoy-observation,contracts-retention-vs-section,token_stratified_random,high_to_low,semantic:stateful-finance_ledger-set_ledger_entry_amount-04:decoy-observation,-4.25,18.0,-1.75,2.5,22.25
semantic,qwen3-8b,semantic:stateful-compliance_audit-set_filing_artifact_count-03:decoy-observation,compliance-owner-vs-filing,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_contract_adjustment_value-01:decoy-observation,-3.75,16.125,-1.75,2.0,19.875
semantic,qwen3-8b,semantic:stateful-workforce_access-set_role_assignment_priority-01:decoy-observation,workforce-access-vs-role,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_service_fee_value-04:decoy-observation,-4.0,18.5,-2.75,1.25,22.5
semantic,qwen3-8b,semantic:stateful-customer_support-set_sla_duration_minutes-03:decoy-observation,support-owner-vs-sla,token_stratified_random,high_to_low,semantic:stateful-customer_support-set_escalation_target-03:decoy-observation,-2.75,15.75,-1.75,1.0,18.5
semantic,qwen3-8b,semantic:stateful-customer_support-set_refund_maximum_amount-04:decoy-observation,support-refund-vs-duplicate,token_stratified_random,high_to_low,semantic:stateful-compliance_audit-set_retention_years-02:decoy-observation,-2.25,15.875,-4.25,-2.0,18.125
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_citation_target-01:decoy-observation,contracts-citation-vs-signature,token_stratified_random,high_to_low,semantic:stateful-workforce_access-set_leave_ledger_units-03:decoy-observation,-2.5,19.125,-7.5,-5.0,21.625
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-04:decoy-observation,inventory-stock-vs-capacity,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_currency_exchange_rate-01:decoy-observation,-3.5,19.25,-5.5,-2.0,22.75
semantic,qwen3-8b,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-03:decoy-observation,inventory-source-cost-vs-expiry,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_credit_adjustment_value-04:decoy-observation,-6.0,15.5,-1.25,4.75,21.5
semantic,qwen3-8b,semantic:stateful-workforce_access-set_leave_ledger_units-02:decoy-observation,workforce-shift-vs-leave,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-02:decoy-observation,-6.75,15.375,-5.5,1.25,22.125
semantic,qwen3-8b,semantic:stateful-customer_support-set_case_contact_channel-04:decoy-observation,support-action-vs-channel,token_stratified_random,high_to_low,semantic:stateful-contracts_documents-set_signature_event_type-00:decoy-observation,-2.5,18.5,-3.25,-0.75,21.0
semantic,qwen3-8b,semantic:stateful-compliance_audit-set_remediation_owner-00:decoy-observation,compliance-owner-vs-filing,token_stratified_random,high_to_low,semantic:stateful-pricing_billing-set_shipping_minimum_charge-00:decoy-observation,-2.25,17.5,-5.5,-3.25,19.75
semantic,qwen3-8b,semantic:stateful-contracts_documents-set_signature_event_type-04:decoy-observation,contracts-citation-vs-signature,token_stratified_random,high_to_low,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-00:decoy-observation,-1.75,17.75,-3.5,-1.75,19.5
